"","state","jurisdiction","candidate","county","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus","votes"
"1349","New Hampshire","CHANDLERS PURCHASE","ELLINGER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1350","New Hampshire","CHANDLERS PURCHASE","GABBARD","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1351","New Hampshire","CHANDLERS PURCHASE","GLEIBERMAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1352","New Hampshire","CHANDLERS PURCHASE","GREENSTEIN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1353","New Hampshire","CHANDLERS PURCHASE","HARRIS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1354","New Hampshire","CHANDLERS PURCHASE","HEWES","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1355","New Hampshire","CHANDLERS PURCHASE","KLOBUCHAR","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1356","New Hampshire","CHANDLERS PURCHASE","KOOS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1357","New Hampshire","CHANDLERS PURCHASE","KRAUS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1358","New Hampshire","CHANDLERS PURCHASE","KRICHEVSKY","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1359","New Hampshire","CHANDLERS PURCHASE","MOROZ","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1360","New Hampshire","CHANDLERS PURCHASE","PATRICK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1361","New Hampshire","CHANDLERS PURCHASE","SANDERS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1362","New Hampshire","CHANDLERS PURCHASE","SCATTER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1363","New Hampshire","CHANDLERS PURCHASE","SESTAK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1364","New Hampshire","CHANDLERS PURCHASE","SLOAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1365","New Hampshire","CHANDLERS PURCHASE","STEYER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1366","New Hampshire","CHANDLERS PURCHASE","THISTLE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1367","New Hampshire","CHANDLERS PURCHASE","TORGESEN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1368","New Hampshire","CHANDLERS PURCHASE","WARREN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1369","New Hampshire","CHANDLERS PURCHASE","WELLS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1370","New Hampshire","CHANDLERS PURCHASE","WILLIAMSON","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1371","New Hampshire","CHANDLERS PURCHASE","YANG","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1372","New Hampshire","CHARLESTOWN","BIDEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",69
"1373","New Hampshire","CHARLESTOWN","BOOKER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1374","New Hampshire","CHARLESTOWN","BOYD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1375","New Hampshire","CHARLESTOWN","BULLOCK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1376","New Hampshire","CHARLESTOWN","BURKE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1377","New Hampshire","CHARLESTOWN","BUTTIGIEG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",162
"1378","New Hampshire","CHARLESTOWN","CASTRO","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1379","New Hampshire","CHARLESTOWN","DE LA FUENTE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1380","New Hampshire","CHARLESTOWN","DELANEY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1381","New Hampshire","CHARLESTOWN","DUNLAP","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1382","New Hampshire","CHARLESTOWN","ELLINGER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1383","New Hampshire","CHARLESTOWN","GABBARD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",28
"1384","New Hampshire","CHARLESTOWN","GLEIBERMAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1385","New Hampshire","CHARLESTOWN","GREENSTEIN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1386","New Hampshire","CHARLESTOWN","HARRIS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1387","New Hampshire","CHARLESTOWN","HEWES","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1388","New Hampshire","CHARLESTOWN","KLOBUCHAR","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",123
"1389","New Hampshire","CHARLESTOWN","KOOS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1390","New Hampshire","CHARLESTOWN","KRAUS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1391","New Hampshire","CHARLESTOWN","KRICHEVSKY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1392","New Hampshire","CHARLESTOWN","MOROZ","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1393","New Hampshire","CHARLESTOWN","PATRICK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"1394","New Hampshire","CHARLESTOWN","SANDERS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",320
"1395","New Hampshire","CHARLESTOWN","SCATTER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1396","New Hampshire","CHARLESTOWN","SESTAK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1397","New Hampshire","CHARLESTOWN","SLOAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1398","New Hampshire","CHARLESTOWN","STEYER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",26
"1399","New Hampshire","CHARLESTOWN","THISTLE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1400","New Hampshire","CHARLESTOWN","TORGESEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1401","New Hampshire","CHARLESTOWN","WARREN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",63
"1402","New Hampshire","CHARLESTOWN","WELLS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1403","New Hampshire","CHARLESTOWN","WILLIAMSON","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1404","New Hampshire","CHARLESTOWN","YANG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",15
"1405","New Hampshire","CHATHAM","BENNET","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1406","New Hampshire","CHATHAM","BIDEN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",5
"1407","New Hampshire","CHATHAM","BOOKER","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1408","New Hampshire","CHATHAM","BOYD","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1409","New Hampshire","CHATHAM","BULLOCK","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1410","New Hampshire","CHATHAM","BURKE","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1411","New Hampshire","CHATHAM","BUTTIGIEG","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",9
"1412","New Hampshire","CHATHAM","CASTRO","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1413","New Hampshire","CHATHAM","DE LA FUENTE","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1414","New Hampshire","CHATHAM","DELANEY","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1415","New Hampshire","CHATHAM","DUNLAP","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1416","New Hampshire","CHATHAM","ELLINGER","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1417","New Hampshire","CHATHAM","GABBARD","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"1418","New Hampshire","CHATHAM","GLEIBERMAN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1419","New Hampshire","CHATHAM","GREENSTEIN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1420","New Hampshire","CHATHAM","HARRIS","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1421","New Hampshire","CHATHAM","HEWES","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1422","New Hampshire","CHATHAM","KLOBUCHAR","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"1423","New Hampshire","CHATHAM","KOOS","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1424","New Hampshire","CHATHAM","KRAUS","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1425","New Hampshire","CHATHAM","KRICHEVSKY","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1426","New Hampshire","CHATHAM","MOROZ","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1427","New Hampshire","CHATHAM","PATRICK","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1428","New Hampshire","CHATHAM","SANDERS","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",25
"1429","New Hampshire","CHATHAM","SCATTER","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1430","New Hampshire","CHATHAM","SESTAK","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1431","New Hampshire","CHATHAM","SLOAN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1432","New Hampshire","CHATHAM","STEYER","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1433","New Hampshire","CHATHAM","THISTLE","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1434","New Hampshire","CHATHAM","TORGESEN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1435","New Hampshire","CHATHAM","WARREN","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"1436","New Hampshire","CHATHAM","WELLS","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1437","New Hampshire","CHATHAM","WILLIAMSON","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1438","New Hampshire","CHATHAM","YANG","CARROLL",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1439","New Hampshire","CHESTER","BIDEN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",78
"1440","New Hampshire","CHESTER","BOOKER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1441","New Hampshire","CHESTER","BOYD","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1442","New Hampshire","CHESTER","BULLOCK","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"1443","New Hampshire","CHESTER","BURKE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"1444","New Hampshire","CHESTER","BUTTIGIEG","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",311
